id,user,uid,version,changeset,timestamp
8917621,dmvaldman,3866611,3,40584584,2016-07-08T18:09:57Z
8917624,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:19Z
8917625,TheDutchMan13,1330847,8,49322246,2017-06-07T01:18:19Z
8917637,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:19Z
8917651,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:20Z
8917670,kathleenlu,4847105,9,52696948,2017-10-06T23:19:46Z
8917675,TheDutchMan13,1330847,23,49322246,2017-06-07T01:18:22Z
8917690,oba510,933797,41,42401698,2016-09-24T09:19:27Z
8917692,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:23Z
8917693,TheDutchMan13,1330847,3,49322246,2017-06-07T01:18:23Z
8917694,TheDutchMan13,1330847,7,49322246,2017-06-07T01:18:23Z
8917695,TheDutchMan13,1330847,7,49322246,2017-06-07T01:18:23Z
8917702,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:24Z
8917722,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:26Z
8917725,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:26Z
8917731,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:27Z
8917736,TheDutchMan13,1330847,12,49322246,2017-06-07T01:18:27Z
8917750,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:28Z
8917754,TheDutchMan13,1330847,7,49322246,2017-06-07T01:18:29Z
8917756,emeryradio,5355691,8,52023786,2017-09-14T01:07:07Z
8917757,TheDutchMan13,1330847,7,49322246,2017-06-07T01:18:29Z
8917774,TheDutchMan13,1330847,8,49322246,2017-06-07T01:18:29Z
8917779,TheDutchMan13,1330847,8,49322246,2017-06-07T01:18:30Z
8917786,TheDutchMan13,1330847,36,49322246,2017-06-07T01:18:31Z
8917788,rkuris,501715,4,23403719,2014-07-01T04:10:58Z
8917789,balrog-kun,20587,2,4245371,2010-03-27T15:19:27Z
8917791,TheDutchMan13,1330847,17,49322246,2017-06-07T01:18:31Z
8917801,TheDutchMan13,1330847,10,49322246,2017-06-07T01:18:32Z
8917802,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:32Z
8917804,TheDutchMan13,1330847,9,49322246,2017-06-07T01:18:32Z
8917805,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:32Z
8917812,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:33Z
8917813,TheDutchMan13,1330847,18,49322246,2017-06-07T01:18:33Z
8917814,TheDutchMan13,1330847,12,49322246,2017-06-07T01:18:33Z
8917818,Gregory Arenius,116029,5,11740644,2012-05-29T18:01:21Z
8917819,Clubby72,2197687,4,24243298,2014-07-19T19:35:05Z
8917828,TheDutchMan13,1330847,8,49322246,2017-06-07T01:18:34Z
8917834,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:34Z
8917849,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:35Z
8917850,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:35Z
8917862,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:36Z
8917867,BHSPitMonkey,1886770,6,49328617,2017-06-07T08:20:10Z
8917869,Timothy Smith,115918,8,53987774,2017-11-21T22:36:41Z
8917881,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:36Z
8917893,oba510,933797,10,47652069,2017-04-11T09:58:51Z
8917939,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:38Z
8917941,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:38Z
8917943,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:38Z
8917946,TheDutchMan13,1330847,10,49322246,2017-06-07T01:18:39Z
8917958,TheDutchMan13,1330847,9,49322246,2017-06-07T01:18:39Z
8917959,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:39Z
8917967,Gregory Arenius,116029,4,11740644,2012-05-29T18:01:14Z
8917972,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:39Z
8917993,TheDutchMan13,1330847,8,49322246,2017-06-07T01:18:40Z
8918016,vonvonvon,190493,5,16781624,2013-07-01T18:46:46Z
8918017,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:41Z
8918039,TheDutchMan13,1330847,20,49322246,2017-06-07T01:18:41Z
8918057,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:42Z
8918064,TheDutchMan13,1330847,12,49322246,2017-06-07T01:18:42Z
8918082,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:43Z
8918210,TheDutchMan13,1330847,18,49322246,2017-06-07T01:18:44Z
8918232,TheDutchMan13,1330847,26,49322246,2017-06-07T01:18:44Z
8918238,Aaron Lidman,53073,14,53193519,2017-10-23T23:13:29Z
8918369,TheDutchMan13,1330847,17,49322246,2017-06-07T01:18:46Z
8918381,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:46Z
8918403,TheDutchMan13,1330847,18,49322246,2017-06-07T01:18:47Z
8918406,samely,2512300,25,39226535,2016-05-10T19:52:37Z
8918457,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:47Z
8918504,TheDutchMan13,1330847,8,49322246,2017-06-07T01:18:48Z
8918507,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:48Z
8918539,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:50Z
8918549,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:50Z
8918566,Scottieb3,5819671,7,51247953,2017-08-19T05:47:10Z
8918605,TheDutchMan13,1330847,15,49322246,2017-06-07T01:18:51Z
8918615,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:51Z
8918618,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:51Z
8918656,TheDutchMan13,1330847,14,49322246,2017-06-07T01:18:52Z
8918721,ediyes,1240849,6,20950749,2014-03-06T14:15:47Z
8918770,TheDutchMan13,1330847,14,49322246,2017-06-07T01:18:54Z
8918773,TheDutchMan13,1330847,20,49322246,2017-06-07T01:18:55Z
8918776,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:55Z
8918802,KindredCoda,14293,8,33698026,2015-08-31T08:42:34Z
8918808,TheDutchMan13,1330847,4,49322246,2017-06-07T01:18:56Z
8918809,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:57Z
8918831,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:57Z
8918840,oba510,933797,6,48305536,2017-05-01T12:04:30Z
8918841,TheDutchMan13,1330847,7,49322246,2017-06-07T01:18:58Z
8918842,TheDutchMan13,1330847,7,49322246,2017-06-07T01:18:58Z
8918844,TheDutchMan13,1330847,6,49322246,2017-06-07T01:18:58Z
8918874,Minh Nguyen,33757,81,50117755,2017-07-07T20:21:17Z
8918876,Tom Brown,54585,3,7129841,2011-01-30T02:59:32Z
8918878,TheDutchMan13,1330847,3,49322246,2017-06-07T01:18:59Z
8918879,TheDutchMan13,1330847,5,49322246,2017-06-07T01:18:59Z
8918883,TheDutchMan13,1330847,10,49322246,2017-06-07T01:19:00Z
8918884,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:00Z
8918885,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:00Z
8918896,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:00Z
8918928,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:01Z
8918935,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:02Z
8918939,TheDutchMan13,1330847,10,49322246,2017-06-07T01:19:02Z
8918943,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:03Z
8918955,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:04Z
8918957,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:04Z
8918958,TheDutchMan13,1330847,12,49322246,2017-06-07T01:19:04Z
8918962,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:05Z
8918963,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:05Z
8918970,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:05Z
8918974,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:06Z
8918979,saikofish,236172,5,10526951,2012-01-29T05:36:19Z
8918982,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:06Z
8918983,Jothirnadh,2015224,14,50997051,2017-08-10T10:26:14Z
8918987,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:06Z
8918989,IcyMidnight,7168577,10,54452364,2017-12-08T08:36:19Z
8918992,TheDutchMan13,1330847,14,49322246,2017-06-07T01:19:06Z
8918994,Julian Mundhahs,4342841,28,50871940,2017-08-05T22:13:40Z
8918999,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:07Z
8919001,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:07Z
8919006,emeryradio,5355691,34,52023786,2017-09-14T01:07:11Z
8919009,emeryradio,5355691,18,52023786,2017-09-14T01:07:15Z
8919020,TheDutchMan13,1330847,24,49322246,2017-06-07T01:19:08Z
8919053,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:09Z
8919057,malajul,3956517,10,51446223,2017-08-25T21:57:32Z
8919058,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:09Z
8919070,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:10Z
8919071,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:10Z
8919076,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:11Z
8919077,Martin Atkins,6585,5,15630883,2013-04-06T19:19:13Z
8919080,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:11Z
8919084,TheDutchMan13,1330847,16,49322246,2017-06-07T01:19:11Z
8919085,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:11Z
8919090,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:11Z
8919093,amilopowers,1514673,9,49639595,2017-06-18T17:19:14Z
8919094,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:12Z
8919096,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:12Z
8919105,TheDutchMan13,1330847,9,49322246,2017-06-07T01:19:13Z
8919109,nammala,3479270,7,53398134,2017-10-31T14:57:44Z
8919119,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:14Z
8919120,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:14Z
8919135,TheDutchMan13,1330847,9,49322246,2017-06-07T01:19:15Z
8919136,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:15Z
8919138,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:16Z
8919152,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:17Z
8919157,TheDutchMan13,1330847,12,49322246,2017-06-07T01:19:17Z
8919158,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:17Z
8919159,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:17Z
8919160,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:18Z
8919163,TheDutchMan13,1330847,12,49322246,2017-06-07T01:19:18Z
8919164,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:18Z
8919167,TheDutchMan13,1330847,16,49322246,2017-06-07T01:19:18Z
8919173,TheDutchMan13,1330847,14,49322246,2017-06-07T01:19:19Z
8919174,TheDutchMan13,1330847,22,49322246,2017-06-07T01:19:19Z
8919175,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:19Z
8919177,Wai Yip Tung,208223,9,3375859,2009-12-14T22:13:51Z
8919178,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:20Z
8919179,TheDutchMan13,1330847,15,49322246,2017-06-07T01:19:20Z
8919181,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:20Z
8919182,TheDutchMan13,1330847,16,49322246,2017-06-07T01:19:20Z
8919191,TheDutchMan13,1330847,15,49322246,2017-06-07T01:19:21Z
8919192,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:21Z
8919205,theangrytomato,730573,25,50763720,2017-08-01T20:11:13Z
8919206,Martin Atkins,6585,6,15630883,2013-04-06T19:19:30Z
8919215,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:23Z
8919223,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:23Z
8919224,TheDutchMan13,1330847,10,49322246,2017-06-07T01:19:24Z
8919227,TheDutchMan13,1330847,3,49322246,2017-06-07T01:19:24Z
8919231,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:24Z
8919234,TheDutchMan13,1330847,41,49322246,2017-06-07T01:19:24Z
8919247,manings,3272286,23,50995657,2017-08-10T09:39:05Z
8919251,oba510,933797,20,47199554,2017-03-27T11:55:10Z
8919269,TheDutchMan13,1330847,19,49322246,2017-06-07T01:19:25Z
8919280,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:26Z
8919299,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:26Z
8919300,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:26Z
8919304,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:27Z
8919317,TheDutchMan13,1330847,16,49322246,2017-06-07T01:19:27Z
8919319,TheDutchMan13,1330847,13,49322246,2017-06-07T01:19:27Z
8919322,TheDutchMan13,1330847,3,49322246,2017-06-07T01:19:27Z
8919328,MichaelSteffen,2488002,11,52084944,2017-09-16T02:16:18Z
8919330,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:28Z
8919331,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:28Z
8919338,TheDutchMan13,1330847,11,49322246,2017-06-07T01:19:28Z
8919343,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:28Z
8919354,TheDutchMan13,1330847,9,49322246,2017-06-07T01:19:29Z
8919356,TheDutchMan13,1330847,12,49322246,2017-06-07T01:19:29Z
8919357,TheDutchMan13,1330847,10,49322246,2017-06-07T01:19:29Z
8919358,KindredCoda,14293,5,33698026,2015-08-31T08:42:34Z
8919359,TheDutchMan13,1330847,9,49322246,2017-06-07T01:19:30Z
8919360,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:30Z
8919361,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:30Z
8919368,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:30Z
8919375,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:31Z
8919394,domob,521541,8,49578190,2017-06-16T02:00:10Z
8919403,Jothirnadh,2015224,16,38223965,2016-04-01T11:29:33Z
8919405,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:33Z
8919409,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:34Z
8919410,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:34Z
8919412,TheDutchMan13,1330847,12,49322246,2017-06-07T01:19:34Z
8919413,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:34Z
8919414,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:34Z
8919415,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:34Z
8919428,TheDutchMan13,1330847,9,49322246,2017-06-07T01:19:35Z
8919433,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:35Z
8919440,ediyes,1240849,19,33315884,2015-08-13T15:44:29Z
8919443,oba510,933797,4,14448193,2012-12-29T09:20:33Z
8919445,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:36Z
8919446,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:36Z
8919447,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:36Z
8919458,TheDutchMan13,1330847,9,49322246,2017-06-07T01:19:37Z
8919459,TheDutchMan13,1330847,4,49322246,2017-06-07T01:19:37Z
8919460,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:37Z
8919461,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:37Z
8919468,Timothy Smith,115918,9,53988841,2017-11-22T00:03:09Z
8919471,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:38Z
8919475,srividya_c,2115749,26,54002779,2017-11-22T14:26:57Z
8919481,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:39Z
8919484,Timothy Smith,115918,7,53987774,2017-11-21T22:36:44Z
8919494,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:40Z
8919512,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:41Z
8919524,StellanL,28775,4,9781301,2011-11-09T13:27:34Z
8919537,emeryradio,5355691,17,51122108,2017-08-14T20:43:58Z
8919586,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:44Z
8919592,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:45Z
8919593,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:45Z
8919595,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:45Z
8919596,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:45Z
8919598,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:45Z
8919599,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:46Z
8919601,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:46Z
8919604,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:46Z
8919605,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:46Z
8919606,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:46Z
8919608,TheDutchMan13,1330847,15,49322246,2017-06-07T01:19:46Z
8919609,TheDutchMan13,1330847,31,49322246,2017-06-07T01:19:47Z
8919614,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:47Z
8919615,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:47Z
8919616,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:47Z
8919652,Gregory Arenius,116029,6,6334526,2010-11-10T09:48:57Z
8919656,Pig Monkey,1965652,11,54313798,2017-12-04T00:12:19Z
8919657,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:51Z
8919658,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:51Z
8919667,TheDutchMan13,1330847,11,49322246,2017-06-07T01:19:51Z
8919677,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:52Z
8919690,TheDutchMan13,1330847,5,49322246,2017-06-07T01:19:52Z
8919699,karitotp,2748195,3,30188755,2015-04-13T14:14:57Z
8919703,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:53Z
8919704,MikeN,135163,5,46839097,2017-03-14T12:13:14Z
8919715,dchiles,153669,13,33340236,2015-08-14T17:26:27Z
8919719,TheDutchMan13,1330847,23,49322246,2017-06-07T01:19:54Z
8919721,StellanL,28775,4,9781301,2011-11-09T13:27:35Z
8919723,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:54Z
8919729,Rub21,510836,4,22072203,2014-05-01T20:21:09Z
8919730,Speight,24452,4,3607846,2010-01-13T05:51:05Z
8919733,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:55Z
8919737,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:55Z
8919738,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:55Z
8919740,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:56Z
8919744,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:56Z
8919754,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:57Z
8919755,TheDutchMan13,1330847,8,49322246,2017-06-07T01:19:57Z
8919757,TheDutchMan13,1330847,6,49322246,2017-06-07T01:19:58Z
8919774,TheDutchMan13,1330847,13,49322246,2017-06-07T01:19:58Z
8919780,TheDutchMan13,1330847,7,49322246,2017-06-07T01:19:59Z
8919793,TheDutchMan13,1330847,9,49322246,2017-06-07T01:20:00Z
8919794,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:00Z
8919811,jinalfoflia,2847988,8,33438533,2015-08-19T12:45:54Z
8919813,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:01Z
8919816,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:01Z
8919826,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:02Z
8919828,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:02Z
8919832,AndrewSnow,371121,12,53329718,2017-10-28T23:15:31Z
8919851,oba510,933797,19,46615747,2017-03-06T07:59:14Z
8919857,oba510,933797,5,14448193,2012-12-29T09:20:34Z
8919872,TheDutchMan13,1330847,7,49322246,2017-06-07T01:20:03Z
8919873,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:04Z
8919886,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:04Z
8919887,TheDutchMan13,1330847,7,49322246,2017-06-07T01:20:04Z
8919891,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:05Z
8919913,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:05Z
8919914,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:05Z
8919925,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:06Z
8919929,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:06Z
8919945,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:07Z
8919946,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:07Z
8919947,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:07Z
8919948,yurasi,3526564,7,51119921,2017-08-14T19:23:51Z
8919954,marthaleena,5659851,13,49908842,2017-06-29T07:00:06Z
8919957,TheDutchMan13,1330847,7,49322246,2017-06-07T01:20:08Z
8919999,TheDutchMan13,1330847,7,49322246,2017-06-07T01:20:10Z
8920014,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:11Z
8920028,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:12Z
8920039,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:13Z
8920043,MikeN,135163,22,43544283,2016-11-10T19:50:04Z
8920048,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:13Z
8920067,oba510,933797,8,46189738,2017-02-18T11:11:45Z
8920068,TheDutchMan13,1330847,11,49322246,2017-06-07T01:20:14Z
8920077,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:14Z
8920090,TheDutchMan13,1330847,7,49322246,2017-06-07T01:20:15Z
8920092,TheDutchMan13,1330847,3,49322246,2017-06-07T01:20:15Z
8920093,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:15Z
8920106,dpaschich,621202,32,52610691,2017-10-03T23:11:50Z
8920107,TheDutchMan13,1330847,7,49322246,2017-06-07T01:20:16Z
8920108,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:16Z
8920117,velonautian,637707,9,45621544,2017-01-29T14:20:10Z
8920154,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:18Z
8920166,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:18Z
8920168,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:18Z
8920172,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:19Z
8920179,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:19Z
8920181,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:19Z
8920182,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:19Z
8920184,TheDutchMan13,1330847,23,49322246,2017-06-07T01:20:20Z
8920185,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:20Z
8920189,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:20Z
8920192,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:20Z
8920201,TheDutchMan13,1330847,3,49322246,2017-06-07T01:20:20Z
8920203,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:21Z
8920211,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:22Z
8920217,manings,3272286,5,54020629,2017-11-23T08:56:35Z
8920221,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:23Z
8920223,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:23Z
8920230,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:23Z
8920238,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:24Z
8920240,TheDutchMan13,1330847,7,49322246,2017-06-07T01:20:24Z
8920242,richlv,47892,5,35589566,2015-11-26T12:10:52Z
8920251,TheDutchMan13,1330847,3,49322246,2017-06-07T01:20:24Z
8920269,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:25Z
8920271,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:25Z
8920272,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:25Z
8920276,Timothy Smith,115918,15,53988841,2017-11-22T00:03:10Z
8920277,kathleenlu,4847105,8,53084989,2017-10-20T00:17:10Z
8920281,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:26Z
8920285,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:26Z
8920295,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:27Z
8920298,TheDutchMan13,1330847,14,49322246,2017-06-07T01:20:27Z
8920303,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:28Z
8920306,Minh Nguyen,33757,25,50464684,2017-07-21T17:42:37Z
8920307,srividya_c,2115749,15,50404363,2017-07-19T12:45:08Z
8920323,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:28Z
8920338,andygol,94578,20,50912259,2017-08-07T10:06:41Z
8920357,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:30Z
8920386,TheDutchMan13,1330847,8,49322246,2017-06-07T01:20:31Z
8920391,TheDutchMan13,1330847,28,49322246,2017-06-07T01:20:31Z
8920402,TheDutchMan13,1330847,17,49322246,2017-06-07T01:20:32Z
8920404,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:32Z
8920406,TheDutchMan13,1330847,5,49322246,2017-06-07T01:20:32Z
8920411,TheDutchMan13,1330847,3,49322246,2017-06-07T01:20:32Z
8920432,Martin Atkins,6585,9,10256971,2011-12-31T17:32:30Z
8920435,TheDutchMan13,1330847,4,49322246,2017-06-07T01:20:33Z
8920438,clay_c,119881,14,47988132,2017-04-21T01:31:37Z
8920444,TheDutchMan13,1330847,6,49322246,2017-06-07T01:20:33Z
